time,left_s0,left_s1,left_e0,left_e1,left_w0,left_w1,left_w2,left_gripper,right_s0,right_s1,right_e0,right_e1,right_w0,right_w1,right_w2,right_gripper
0.662586,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.2279516193,0.681854459436,-0.126936910052,0.733242815771,0.447155399158,0.235849545868,3.03804894694,95.8609237671
0.664348,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.22948560009,0.677636012274,-0.123485453284,0.732475825378,0.447538894354,0.232014593903,3.03728195654,95.8609237671
0.673998,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.22948560009,0.677636012274,-0.123485453284,0.732475825378,0.447538894354,0.232014593903,3.03728195654,95.8609237671
0.683640,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.23140307607,0.672650574719,-0.120417491711,0.732475825378,0.447538894354,0.230864108313,3.03766545174,95.8609237671
0.693772,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.23370404725,0.666898146771,-0.117349530139,0.730941844592,0.447538894354,0.229713622723,3.03766545174,95.8609237671
0.703031,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.23523802803,0.660762223627,-0.11389807337,0.729407863806,0.447538894354,0.22894663233,3.03728195654,95.8609237671
0.713574,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.23753899921,0.655393290875,-0.110063121405,0.728640873413,0.447538894354,0.226262165955,3.03689846135,95.8609237671
0.723166,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.2394564752,0.65040785332,-0.106611664636,0.727106892627,0.447538894354,0.225111680365,3.03728195654,95.8609237671
0.733451,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.24367492236,0.638519502228,-0.100092246295,0.724805921448,0.447538894354,0.222810709186,3.03804894694,95.8609237671
0.744629,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.24482540795,0.63276707428,-0.0962572943298,0.723271940662,0.447538894354,0.220893233203,3.03804894694,95.8609237671
0.754013,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.24674288393,0.626631151135,-0.0935728279541,0.721737959875,0.447922389551,0.220893233203,3.03804894694,95.8609237671
0.764604,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.24866035991,0.620495227991,-0.0905048663818,0.720203979089,0.447538894354,0.220509738007,3.03766545174,95.8609237671
0.774003,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25057783589,0.61397580965,-0.08628641922,0.7190534935,0.447538894354,0.219742747614,3.03766545174,95.8609237671
0.784122,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25134482629,0.607839886505,-0.0832184576477,0.716752522321,0.447538894354,0.220893233203,3.03766545174,95.8609237671
0.793324,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25134482629,0.607839886505,-0.0832184576477,0.716752522321,0.447538894354,0.220893233203,3.03766545174,95.8609237671
0.803535,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25364579747,0.601703963361,-0.0786165152893,0.714451551141,0.447538894354,0.2212767284,3.03728195654,95.8609237671
0.813282,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25479628306,0.595568040216,-0.0766990393066,0.712534075159,0.447922389551,0.222427213989,3.03766545174,95.8609237671
0.823988,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25748074943,0.582529203534,-0.069796125769,0.710233103979,0.447155399158,0.222810709186,3.03728195654,95.8609237671
0.834462,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25863123502,0.575626289996,-0.0651941834106,0.708315627997,0.448305884747,0.223194204382,3.03728195654,95.8609237671
0.843061,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.25863123502,0.575626289996,-0.0651941834106,0.708315627997,0.448305884747,0.223194204382,3.03728195654,95.8609237671
0.854118,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26169919659,0.562970948511,-0.05752427948,0.704097180835,0.447922389551,0.222043718793,3.03766545174,95.8609237671
0.863727,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26284968218,0.55645153017,-0.0536893275146,0.704097180835,0.447922389551,0.222043718793,3.03766545174,95.8609237671
0.873287,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26400016777,0.549932111829,-0.0498543755493,0.702179704852,0.447922389551,0.222427213989,3.03804894694,95.8609237671
0.883288,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26400016777,0.549932111829,-0.0498543755493,0.702179704852,0.447922389551,0.222427213989,3.03804894694,95.8609237671
0.894437,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26476715817,0.543029198291,-0.0464029187805,0.700645724066,0.448689379944,0.222810709186,3.03843244213,95.8609237671
0.903923,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26630113895,0.536126284753,-0.0421844716187,0.698728248083,0.448689379944,0.222810709186,3.03843244213,95.8609237671
0.913544,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26821861494,0.522703952875,-0.0341310724915,0.696043781708,0.44907287514,0.224344689972,3.03804894694,95.8609237671
0.923752,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26821861494,0.522703952875,-0.0341310724915,0.696043781708,0.44907287514,0.224344689972,3.03804894694,95.8609237671
0.933418,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.26936910052,0.515801039337,-0.0299126253296,0.694126305725,0.45022336073,0.223194204382,3.03804894694,95.8609237671
0.943495,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.27013609092,0.508514630603,-0.0256941781677,0.693359315332,0.45137384632,0.224728185168,3.03843244213,95.8609237671
0.953727,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.27090308131,0.501995212262,-0.0214757310059,0.691441839349,0.452524331909,0.223194204382,3.03919943253,95.8609237671
0.964059,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.27397104288,0.487038899597,-0.0134223318787,0.688757372974,0.455208798285,0.223577699579,3.04034991812,95.8609237671
0.973583,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.27397104288,0.480519481256,-0.00882038952026,0.687990382581,0.457509769464,0.223961194775,3.0415004037,95.8609237671
0.984503,-0.6070728961120606,0.23354857468872073,-0.028378644543457034,1.1443496664550783,3.0595246779418948,1.660917696185303,3.0587576875488285,100.0,-1.27512152847,0.473233072522,-0.00421844716187,0.686456401794,0.459427245447,0.223961194775,3.04265088929,95.8609237671
