timestamp	date	actor	text	name	type	features	variables
1665764636545	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.0,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636570	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636573	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636576	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636578	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636580	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636582	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.025277,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636585	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.025277,ssi_emotion_valence_avg=0.475025,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665764636588	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.025277,ssi_emotion_valence_avg=0.475025,ssi_emotion_arousal_avg=0.587083,ssi_emotion_dominance_avg=0.0
1665764636591	Fri Oct 14 18:23:56 CEST 2022						ssi_emotion_neutral_avg=0.356641,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.025277,ssi_emotion_valence_avg=0.475025,ssi_emotion_arousal_avg=0.587083,ssi_emotion_dominance_avg=0.4932399
1665764637562	Fri Oct 14 18:23:57 CEST 2022						ssi_emotion_neutral_avg=0.4604395,ssi_emotion_surprise_avg=0.070043,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.025277,ssi_emotion_valence_avg=0.475025,ssi_emotion_arousal_avg=0.587083,ssi_emotion_dominance_avg=0.4932399
1665764637565	Fri Oct 14 18:23:57 CEST 2022						ssi_emotion_neutral_avg=0.4604395,ssi_emotion_surprise_avg=0.048525997,ssi_emotion_happy_avg=0.067071,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.025277,ssi_emotion_valence_avg=0.475025,ssi_emotion_arousal_avg=0.587083,ssi_emotion_dominance_avg=0.4932399
1665764637608	Fri Oct 14 18:23:57 CEST 2022						ssi_emotion_neutral_avg=0.4604395,ssi_emotion_surprise_avg=0.048525997,ssi_emotion_happy_avg=0.1629145,ssi_emotion_sad_avg=0.086513,ssi_emotion_disgust_avg=0.151412,ssi_emotion_anger_avg=0.243043,ssi_emotion_fear_avg=0.025277,ssi_emotion_valence_avg=0.475025,ssi_emotion_arousal_avg=0.587083,ssi_emotion_dominance_avg=0.4932399
