timestamp	date	actor	text	name	type	features	variables
1665763204756	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.0,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204762	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204767	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204772	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204776	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204780	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204784	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204789	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763204793	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.52154,ssi_emotion_dominance_avg=0.0
1665763204797	Fri Oct 14 18:00:04 CEST 2022						ssi_emotion_neutral_avg=0.580922,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.52154,ssi_emotion_dominance_avg=0.51096004
1665763205850	Fri Oct 14 18:00:05 CEST 2022						ssi_emotion_neutral_avg=0.5089225,ssi_emotion_surprise_avg=0.067794,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.52154,ssi_emotion_dominance_avg=0.51096004
1665763205854	Fri Oct 14 18:00:05 CEST 2022						ssi_emotion_neutral_avg=0.5089225,ssi_emotion_surprise_avg=0.09805,ssi_emotion_happy_avg=0.097057,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.52154,ssi_emotion_dominance_avg=0.51096004
1665763205859	Fri Oct 14 18:00:05 CEST 2022						ssi_emotion_neutral_avg=0.5089225,ssi_emotion_surprise_avg=0.09805,ssi_emotion_happy_avg=0.0911405,ssi_emotion_sad_avg=0.068099,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.52154,ssi_emotion_dominance_avg=0.51096004
1665763205863	Fri Oct 14 18:00:05 CEST 2022						ssi_emotion_neutral_avg=0.5089225,ssi_emotion_surprise_avg=0.09805,ssi_emotion_happy_avg=0.0911405,ssi_emotion_sad_avg=0.073387995,ssi_emotion_disgust_avg=0.044617,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.52154,ssi_emotion_dominance_avg=0.51096004
1665763205869	Fri Oct 14 18:00:05 CEST 2022						ssi_emotion_neutral_avg=0.5089225,ssi_emotion_surprise_avg=0.09805,ssi_emotion_happy_avg=0.0911405,ssi_emotion_sad_avg=0.073387995,ssi_emotion_disgust_avg=0.073676,ssi_emotion_anger_avg=0.128685,ssi_emotion_fear_avg=0.012827,ssi_emotion_valence_avg=0.523788,ssi_emotion_arousal_avg=0.52154,ssi_emotion_dominance_avg=0.51096004
