timestamp	date	actor	text	name	type	features	variables
1665765668626	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.0,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668629	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668632	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668635	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668637	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668640	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668670	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668672	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665765668674	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.0
1665765668676	Fri Oct 14 18:41:08 CEST 2022						ssi_emotion_neutral_avg=0.498761,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669653	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.033319,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669656	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.29712,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669665	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.060571,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669668	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.036552,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669673	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.067187,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669676	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.006491,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669725	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.695368,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669728	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.476653,ssi_emotion_dominance_avg=0.5561013
1665765669731	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.4877685,ssi_emotion_dominance_avg=0.5561013
1665765669734	Fri Oct 14 18:41:09 CEST 2022						ssi_emotion_neutral_avg=0.474379,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.4877685,ssi_emotion_dominance_avg=0.51960164
1665765670764	Fri Oct 14 18:41:10 CEST 2022						ssi_emotion_neutral_avg=0.469582,ssi_emotion_surprise_avg=0.056439497,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.4877685,ssi_emotion_dominance_avg=0.51960164
1665765670767	Fri Oct 14 18:41:10 CEST 2022						ssi_emotion_neutral_avg=0.469582,ssi_emotion_surprise_avg=0.048775334,ssi_emotion_happy_avg=0.18573901,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.4877685,ssi_emotion_dominance_avg=0.51960164
1665765670769	Fri Oct 14 18:41:10 CEST 2022						ssi_emotion_neutral_avg=0.469582,ssi_emotion_surprise_avg=0.048775334,ssi_emotion_happy_avg=0.20150633,ssi_emotion_sad_avg=0.1129285,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.4877685,ssi_emotion_dominance_avg=0.51960164
1665765670774	Fri Oct 14 18:41:10 CEST 2022						ssi_emotion_neutral_avg=0.469582,ssi_emotion_surprise_avg=0.048775334,ssi_emotion_happy_avg=0.20150633,ssi_emotion_sad_avg=0.11333,ssi_emotion_disgust_avg=0.0464705,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.4877685,ssi_emotion_dominance_avg=0.51960164
1665765670776	Fri Oct 14 18:41:10 CEST 2022						ssi_emotion_neutral_avg=0.469582,ssi_emotion_surprise_avg=0.048775334,ssi_emotion_happy_avg=0.20150633,ssi_emotion_sad_avg=0.11333,ssi_emotion_disgust_avg=0.051646333,ssi_emotion_anger_avg=0.10313,ssi_emotion_fear_avg=0.020914,ssi_emotion_valence_avg=0.58638203,ssi_emotion_arousal_avg=0.4877685,ssi_emotion_dominance_avg=0.51960164
