timestamp	date	actor	text	name	type	features	variables
1665763710848	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.0,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710863	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.0,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710868	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.0,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710872	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.0,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710876	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.0,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710880	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.0,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710885	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.0,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710890	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.0,ssi_emotion_dominance_avg=0.0
1665763710894	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.0
1665763710899	Fri Oct 14 18:08:30 CEST 2022						ssi_emotion_neutral_avg=0.182243,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712119	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.219332,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712130	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.1716025,ssi_emotion_happy_avg=0.162175,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712140	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.1716025,ssi_emotion_happy_avg=0.393758,ssi_emotion_sad_avg=0.125103,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712149	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.1716025,ssi_emotion_happy_avg=0.393758,ssi_emotion_sad_avg=0.0725555,ssi_emotion_disgust_avg=0.122871,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712160	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.1716025,ssi_emotion_happy_avg=0.393758,ssi_emotion_sad_avg=0.0725555,ssi_emotion_disgust_avg=0.1051135,ssi_emotion_anger_avg=0.086122,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712167	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.1716025,ssi_emotion_happy_avg=0.393758,ssi_emotion_sad_avg=0.0725555,ssi_emotion_disgust_avg=0.1051135,ssi_emotion_anger_avg=0.058825,ssi_emotion_fear_avg=0.102154,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712350	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.1716025,ssi_emotion_happy_avg=0.393758,ssi_emotion_sad_avg=0.0725555,ssi_emotion_disgust_avg=0.1051135,ssi_emotion_anger_avg=0.058825,ssi_emotion_fear_avg=0.065167,ssi_emotion_valence_avg=0.565873,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
1665763712362	Fri Oct 14 18:08:32 CEST 2022						ssi_emotion_neutral_avg=0.132978,ssi_emotion_surprise_avg=0.1716025,ssi_emotion_happy_avg=0.393758,ssi_emotion_sad_avg=0.0725555,ssi_emotion_disgust_avg=0.1051135,ssi_emotion_anger_avg=0.058825,ssi_emotion_fear_avg=0.065167,ssi_emotion_valence_avg=0.687128,ssi_emotion_arousal_avg=0.574424,ssi_emotion_dominance_avg=0.46579707
