timestamp	date	actor	text	name	type	features	variables
1665764573120	Fri Oct 14 18:22:53 CEST 2022	Anna	[LookAtPoint x=1.0 y=1.0 z=-1.0]	LookAtPoint	parallel	x=1.0,y=1.0,z=-1.0	
1665764577652	Fri Oct 14 18:22:57 CEST 2022	Anna	Are you okay?	speak	blocking		
1665764583308	Fri Oct 14 18:23:03 CEST 2022	Anna	If you have pain we can take a break.	speak	blocking		
1665764599680	Fri Oct 14 18:23:19 CEST 2022	Anna	Are you okay?	speak	blocking		
1665764607270	Fri Oct 14 18:23:27 CEST 2022	Anna	If you have pain we can take a break.	speak	blocking		
1665764620022	Fri Oct 14 18:23:40 CEST 2022	Anna	$207.	speak	blocking		
1665764620023	Fri Oct 14 18:23:40 CEST 2022	Anna	[LookAtObject name=Camera]	LookAtObject	parallel	name=Camera	
1665764620025	Fri Oct 14 18:23:40 CEST 2022	Anna	$208.	speak	blocking		
1665764620026	Fri Oct 14 18:23:40 CEST 2022	Anna	[TurnTowards x=0.0 y=0.0 z=-2.0]	TurnTowards	parallel	x=0.0,y=0.0,z=-2.0	
1665764620705	Fri Oct 14 18:23:40 CEST 2022	Anna	$210.	speak	blocking		
1665764620706	Fri Oct 14 18:23:40 CEST 2022	Anna	[TurnTowards x=0.0 y=0.0 z=-2.0]	TurnTowards	parallel	x=0.0,y=0.0,z=-2.0	
1665764624793	Fri Oct 14 18:23:44 CEST 2022	Anna	Are you okay?	speak	blocking		
